Id,SalePrice
1761,144593.26484862127
1762,178386.05310082252
1763,184509.51919986194
1764,114249.89866214647
1765,140039.07682134208
1766,184307.62830026716
1767,221591.76323548862
1768,139670.33288967804
1769,165569.55202982947
1770,150511.27645146946
1771,123314.14547170493
1772,133577.51309251256
1773,122686.88079107084
1774,140653.50007992965
1775,140669.93160718682
1776,116418.11268653344
1777,109950.66315132208
1778,138422.23854673552
1779,122345.69502241393
1780,169616.40751216907
1781,126144.97901396264
1782,92398.15457831112
1783,141673.3808973045
1784,102283.425483963
1785,120926.63708995828
1786,147718.74180970248
1787,147554.5279313926
1788,68085.48202728007
1789,97932.31962387981
1790,85530.45233573187
1791,181650.66362325745
1792,158006.04362791294
1793,119295.64767348352
1794,144798.43211541066
1795,131680.70755191645
1796,136657.64665973236
1797,107223.21667723927
1798,126168.00442592165
1799,108300.8309798785
1800,134275.03841838485
1801,133109.49212959447
1802,140552.45864930653
1803,149689.03170220315
1804,127684.97243299316
1805,135925.56596166478
1806,125606.05231414795
1807,118278.54376282982
1808,121881.11375391642
1809,113965.61598242311
1810,130885.9703645867
1811,80418.99512713905
1812,93435.0632689559
1813,142869.9106517722
1814,111940.1970109204
1815,60728.67337823835
1816,107599.06839495903
1817,102571.78689572695
1818,147351.3788464457
1819,139547.45006581387
1820,55583.78828428056
1821,110253.79044883738
1822,146759.0310867179
1823,46985.82286972901
1824,122982.27564298217
1825,134119.11693251287
1826,109007.7943208598
1827,106026.52208979854
1828,125894.26441531835
1829,114668.57860143523
1830,136152.51096834702
1831,142645.5625168965
1832,49346.25364514278
1833,128507.7822953231
1834,120298.17226686265
1835,112430.02900054622
1836,126686.43284869425
1837,77636.98874771607
1838,121297.63304827486
1839,110060.55655090627
1840,153087.90591823365
1841,126174.86866405339
1842,102341.96763395405
1843,134433.3963932857
1844,139362.25462757645
1845,145560.6992294609
1846,152676.35956002347
1847,172933.65793465942
1848,58105.810203534136
1849,98575.29950200903
1850,118258.63400423023
1851,147453.32768250923
1852,129009.99280991094
1853,123361.80728141691
1854,162032.78163425578
1855,150200.66592938907
1856,213642.87876441615
1857,126375.41725328745
1858,154471.44462000625
1859,127837.3237375352
1860,166197.8594160191
1861,127113.61793320498
1862,308290.17292498605
1863,290488.6237865119
1864,290578.62288069393
1865,331387.34028663195
1866,328506.3677784651
1867,220433.72402026659
1868,293571.00300806185
1869,198303.40917083438
1870,217927.94220230082
1871,253055.19707067494
1872,172331.85991756228
1873,254989.57952584772
1874,151485.4831020274
1875,212761.19018587252
1876,205838.71063824138
1877,208867.77760355058
1878,198391.6535789121
1879,136928.3819261212
1880,128858.49936114697
1881,240949.36455634635
1882,245982.82070943588
1883,183981.53917623693
1884,203433.8343256493
1885,214640.43866316287
1886,291916.0134689327
1887,203654.70796216239
1888,251330.5934294441
1889,169740.89242625353
1890,115186.97128997691
1891,120165.47664536726
1892,101410.42507231282
1893,133457.39473263506
1894,117864.31626553122
1895,132054.76889680253
1896,125752.81076884664
1897,117506.98249523604
1898,115725.31049579185
1899,161245.70840275538
1900,143049.6526854169
1901,174867.8459284235
1902,154341.63840642237
1903,212408.14182530984
1904,147121.1115307668
1905,191702.59883798438
1906,114472.2835475681
1907,200642.72049451136
1908,108490.22655650505
1909,130240.59194051156
1910,117958.70453336404
1911,226622.9135307445
1912,371582.7410273812
1913,141052.4705611073
1914,55001.06081371642
1915,316338.6250183339
1916,75623.0462695879
1917,234914.7049760497
1918,139437.51056663343
1919,175347.64060511874
1920,167256.43010788845
1921,401923.11218268244
1922,338421.55517537904
1923,240003.0993002064
1924,235031.79063007707
1925,193715.40753084762
1926,395385.11711896426
1927,133348.81822174904
1928,158641.83051077925
1929,122823.60017825778
1930,130024.61668037708
1931,148757.17025419016
1932,140435.9681483817
1933,198933.31419836334
1934,180312.2237807557
1935,167609.60004813733
1936,196378.50445065854
1937,190049.96228891273
1938,174144.23288006787
1939,264124.6109665688
1940,193413.91515161702
1941,171969.87825377035
1942,167478.7373459239
1943,225432.57154694584
1944,409521.58952262305
1945,427107.6816014057
1946,147571.05173198538
1947,198263.7307259547
1948,161557.80853931856
1949,235289.17190893614
1950,179957.5085488511
1951,250900.35113927917
1952,195169.5866528155
1953,162832.3854549485
1954,184718.23772983302
1955,124960.57838415017
1956,322447.4262555604
1957,155442.0850533526
1958,258796.27363572438
1959,135600.95512632388
1960,113581.99825711713
1961,122433.8146594827
1962,95590.22965201992
1963,103784.80899963145
1964,103558.54763852821
1965,146215.6719808814
1966,139612.7579331706
1967,290541.2186977746
1968,419479.344516305
1969,390183.2758027096
1970,443630.76705058647
1971,496224.41240085114
1972,397770.6113408383
1973,265791.39726857166
1974,340772.4166137572
1975,495096.15825811867
1976,262445.8131952623
1977,375488.1781543079
1978,384758.03491497
1979,328407.53053442325
1980,204233.99232882826
1981,343890.22366355686
1982,214823.34342300816
1983,200951.24053974575
1984,167453.13962432512
1985,218174.88058797296
1986,210576.1988120107
1987,183776.53118503492
1988,170954.10062846195
1989,187054.61642319142
1990,204501.70765658843
1991,223605.37144743587
1992,212249.83024421064
1993,166675.56204140585
1994,230211.6028208794
1995,184425.79424663217
1996,254708.39687907964
1997,316795.1459563979
1998,312593.6732337882
1999,287157.0266463219
2000,329191.685879005
2001,286095.671622922
2002,242917.9604205728
2003,249538.97563856386
2004,267468.4831385638
2005,226000.2362387356
2006,220754.47844451538
2007,248949.8033584464
2008,212801.99179380463
2009,193053.93024099988
2010,184258.4698407652
2011,132763.8712239834
2012,167640.94522581922
2013,173614.62309845284
2014,178637.25151239036
2015,206927.27302972414
2016,187541.77411026382
2017,185190.61442467535
2018,112716.50565677171
2019,138667.9784156574
2020,95442.51023935183
2021,102679.78238024884
2022,220181.9424063416
2023,148576.87602534195
2024,275102.02693150484
2025,376700.91685915104
2026,174403.7133114986
2027,164144.51448624858
2028,154315.6247347287
2029,170691.74688633982
2030,263318.65003561275
2031,228214.17886393485
2032,249272.99143740587
2033,250104.76250393485
2034,169795.42500144758
2035,226142.6993712026
2036,194964.05430042426
2037,218059.5036364324
2038,335709.00883178384
2039,245589.32645598226
2040,319753.0573558912
2041,342299.6465139348
2042,210389.42391327978
2043,171522.8078081271
2044,171606.46649675805
2045,205296.7369992254
2046,155168.7109859544
2047,146038.33085286527
2048,141730.7023377134
2049,142671.3738046562
2050,169506.20901006603
2051,96153.42349368673
2052,117627.46949306941
2053,149884.14570193936
2054,110303.55856429825
2055,147692.88549472633
2056,139771.5170269812
2057,109957.97579304615
2058,214374.7878713403
2059,132263.3232330836
2060,166862.66569131712
2061,174423.38447519622
2062,127773.5119671044
2063,118448.05566464916
2064,136676.6958434993
2065,124648.14524310989
2066,163627.7084614538
2067,95319.35033397161
2068,148770.83453159014
2069,83844.58742077774
2070,112672.30238154916
2071,104096.94975832703
2072,129736.8082488172
2073,133590.0167310277
2074,191608.66798892507
2075,163178.35517806545
2076,117176.07451634032
2077,161061.90253271244
2078,125476.51273289723
2079,131454.30372931313
2080,129286.48240094665
2081,129429.10947041471
2082,114606.89199738341
2083,144900.83894886324
2084,111685.25777378227
2085,119521.914740736
2086,107683.02829388597
2087,122561.11255551498
2088,91564.645465037
2089,87066.60343088921
2090,122284.25956447191
2091,113305.65262693659
2092,116184.51560935359
2093,99906.02852277578
2094,111127.37698397107
2095,159035.047069948
2096,87950.21605301634
2097,96282.36365127072
2098,153609.49981685655
2099,61382.47317984156
2100,67126.43142915296
2101,118836.61049163838
2102,121726.48097064326
2103,105106.88342796479
2104,133767.52414591034
2105,117122.28466095912
2106,77378.99805680668
2107,195774.48245966408
2108,119850.6513903564
2109,114464.90664632339
2110,116523.5401745815
2111,116208.24814126051
2112,140084.44692286153
2113,127226.58064962839
2114,141198.54396731936
2115,169071.96144427522
2116,114629.07593232216
2117,154193.01334656015
2118,126469.49136632992
2119,118856.04172576268
2120,116560.39785654587
2121,107814.8397412221
2122,117908.16717403563
2123,84041.6466506684
2124,157081.92835441415
2125,127258.77913895292
2126,147050.1279904065
2127,173282.01426029118
2128,120651.42077770317
2129,98942.13578268646
2130,137318.57541760884
2131,150985.02900483084
2132,103566.2528973791
2133,123451.64860194713
2134,129716.51984618935
2135,112480.74220725575
2136,75493.59890098052
2137,102914.85265624488
2138,132985.08784504872
2139,152169.0873642877
2140,141727.65103316391
2141,160869.98506807446
2142,126972.37984796072
2143,147119.84532298203
2144,155870.47226265667
2145,139880.50911201237
2146,162518.17607506792
2147,147917.2733877044
2148,125643.18461393357
2149,143429.4411572428
2150,242623.5923656618
2151,119004.5872136544
2152,197181.22293541435
2153,156569.8695258322
2154,94210.81058431072
2155,141592.9016715314
2156,245370.72605978805
2157,225619.06488559025
2158,237871.72097931334
2159,201298.37918911045
2160,181503.0992950538
2161,231323.49721812262
2162,368137.03296238417
2163,353387.2937760396
2164,244230.7532151114
2165,208023.69479760833
2166,162042.27725803907
2167,220726.78087250044
2168,205817.15640163058
2169,192151.78175102375
2170,218833.32996735704
2171,155511.6679488153
2172,136197.62562653908
2173,160335.47744636418
2174,228546.84961314968
2175,281430.8452338053
2176,321158.9094590054
2177,248306.77298183125
2178,208785.8184439183
2179,134629.12161556902
2180,208171.05984035143
2181,192407.64845188224
2182,226116.58276450282
2183,191935.12317291234
2184,115561.94988275072
2185,124072.87269978918
2186,143576.48468588752
2187,153560.2496695819
2188,153363.4840304053
2189,225368.89590504413
2190,75981.6483713502
2191,68126.63518050092
2192,83015.12636143422
2193,111853.3399989467
2194,100228.05297212406
2195,105680.86964061137
2196,103126.27367316686
2197,123424.30609694845
2198,151035.0194833781
2199,189858.45491654222
2200,142041.38113263375
2201,149572.46630132507
2202,211568.15259735068
2203,141298.41291835002
2204,179243.83846080332
2205,123534.64814144062
2206,127323.75301648692
2207,250176.00041952386
2208,262242.7258394939
2209,271211.0764096287
2210,117954.6944666657
2211,118717.26208698687
2212,127686.11030863122
2213,107303.58773767482
2214,121931.81024288751
2215,108088.71848989141
2216,150439.39779371113
2217,83857.5831680794
2218,61915.28408335105
2219,64028.24618057028
2220,63492.384809957
2221,318222.79185387294
2222,284244.88176756067
2223,292392.18274564587
2224,203149.00894932335
2225,113622.42488024688
2226,188308.70950550123
2227,185829.60151790443
2228,270658.5168914966
2229,257347.1101941664
2230,150910.39441017638
2231,210742.17824059818
2232,182709.94465623723
2233,179893.1662455349
2234,241980.30949254098
2235,222543.18714788233
2236,263862.4989483129
2237,320229.6889658537
2238,210593.98824557711
2239,96757.19294527006
2240,155579.23029530366
2241,153422.65742135115
2242,115648.46267741555
2243,125902.61719843643
2244,101796.49100828296
2245,99132.04405706628
2246,141070.20082114192
2247,103392.87053999366
2248,122759.47255134936
2249,119840.91580671351
2250,130995.52096488325
2251,110036.40557449315
2252,186189.2146336207
2253,153648.6626840424
2254,174131.1467273418
2255,186904.10372278938
2256,169144.3892762387
2257,217836.8943083939
2258,159265.58462032763
2259,177092.85309075972
2260,197786.03582507683
2261,200045.2153231358
2262,225426.88321636317
2263,409039.5620433925
2264,508083.24101523694
2265,152616.49975661963
2266,331355.74732467334
2267,397038.8150491802
2268,502934.77000378014
2269,153903.22708516536
2270,196429.7883807774
2271,207324.504955527
2272,190073.8057526139
2273,154090.86426268835
2274,181524.19437881015
2275,157369.58283507236
2276,189008.4318790612
2277,191700.8378425492
2278,146698.17665382253
2279,131994.72361261197
2280,116149.95389799096
2281,169108.71255815827
2282,187673.8024930701
2283,106543.9530843889
2284,112696.11161264317
2285,145488.267357594
2286,123445.59722549647
2287,366054.5324367268
2288,290361.2624105772
2289,376651.7797281632
2290,517388.05550000735
2291,347909.6291880048
2292,447880.81827531534
2293,498213.87924406707
2294,434252.03284854145
2295,532497.1122978972
2296,300359.1880623244
2297,352657.3038187635
2298,357687.49464974203
2299,365369.6262603949
2300,342817.29251280794
2301,312987.73054444283
2302,252333.67439180717
2303,248579.4884779308
2304,253013.29907896512
2305,193013.01454674985
2306,186310.73659702975
2307,197200.60177736043
2308,218134.97669106277
2309,286584.0927590577
2310,207744.78449857637
2311,203631.66345374822
2312,177898.09138109218
2313,170582.1868265888
2314,176917.30750987626
2315,179929.18163352553
2316,196099.07814753792
2317,195624.45599266887
2318,175047.83279941892
2319,178271.82977021608
2320,183967.72894350768
2321,233224.7878003045
2322,183945.71543631505
2323,196099.8899622888
2324,173178.7316232879
2325,216974.08873600487
2326,168411.97985685748
2327,199973.6632884285
2328,216770.72453549947
2329,198920.1855467448
2330,183861.20624944774
2331,369677.18395252567
2332,397471.6966601822
2333,325756.7791722802
2334,259006.0478376444
2335,283097.9593717089
2336,312357.16290778044
2337,198349.48164831524
2338,260964.7414301127
2339,209347.65119390748
2340,399728.58115880075
2341,210126.8337120019
2342,228371.0215339938
2343,223857.99908493803
2344,209087.8993738634
2345,231079.16889414855
2346,214944.57398689978
2347,200714.3764747824
2348,239336.81271274775
2349,181310.44564739376
2350,311242.732004618
2351,267080.1196653766
2352,252482.10916600734
2353,252879.64001995602
2354,139343.27074999467
2355,137086.4992952173
2356,143276.10315372836
2357,184815.60867684704
2358,195720.07854564232
2359,130291.28357922121
2360,113927.169840749
2361,146814.32064091368
2362,282745.8572583835
2363,134320.78671116984
2364,154348.8153136946
2365,208848.39391088637
2366,187082.741881336
2367,217123.3959222863
2368,215159.35485690334
2369,215922.70939489192
2370,170189.62796683618
2371,167413.4886632537
2372,194069.8663796635
2373,287764.4986626661
2374,315980.6234812115
2375,241264.69099532947
2376,310563.988353152
2377,382612.53302513435
2378,147107.8854562788
2379,200659.1230572779
2380,149242.34076975196
2381,165125.30407995547
2382,191101.86542274387
2383,201614.05955670038
2384,243929.3017488294
2385,159221.75341198512
2386,128993.46404280269
2387,133461.4813758128
2388,94415.77110855859
2389,112406.00919610166
2390,148180.98994973415
2391,142550.50115543994
2392,118057.96259114875
2393,163852.43026306047
2394,143982.27285165095
2395,209171.04483496232
2396,140853.89220258512
2397,217664.7824197541
2398,133565.83914107256
2399,64106.32120769475
2400,74488.55298310879
2401,144969.5482760867
2402,126618.4333582606
2403,142492.0825951152
2404,147391.8444179593
2405,149609.18641706195
2406,138331.57369168315
2407,127884.11469469273
2408,136640.98833977152
2409,121954.76751324127
2410,173503.8833418054
2411,117790.49483116953
2412,154603.86317793143
2413,130654.12504821648
2414,164005.71816147963
2415,128264.96844813532
2416,125899.13266650996
2417,131121.45584152173
2418,130935.04053403669
2419,132160.9090419591
2420,122902.61889880929
2421,135206.37122945904
2422,109814.94141817941
2423,111878.84661942015
2424,164759.75464612013
2425,169071.6781021223
2426,128906.2154177633
2427,120658.57202378988
2428,169718.69004719934
2429,114166.3481925986
2430,134586.81750098083
2431,105743.2221840883
2432,154965.4172198472
2433,142858.10868675984
2434,141850.45108698634
2435,156589.18841468194
2436,109340.43765622641
2437,102123.65293261898
2438,122323.19505340006
2439,101453.92746256603
2440,123150.21415565396
2441,88500.4636558526
2442,98562.00054952368
2443,123746.81060972548
2444,131043.83346396188
2445,87740.48522063288
2446,130954.84645036505
2447,157471.872173633
2448,127638.41784859744
2449,106226.97865483248
2450,151152.1268631721
2451,120247.59339190321
2452,197342.59435854567
2453,95344.61239973706
2454,118672.76850116563
2455,105892.8443605101
2456,130917.04894195916
2457,137831.57999445393
2458,130517.82000206634
2459,114861.87056936369
2460,136590.86231758204
2461,130002.09198375381
2462,136159.42066296385
2463,125112.7532739624
2464,181771.8498525045
2465,135759.92106194037
2466,119686.38751053078
2467,125797.34665252727
2468,91539.86865420207
2469,91859.52868468691
2470,202401.225431475
2471,213384.49326959168
2472,153561.98111807104
2473,124494.09143719409
2474,79968.08568092281
2475,217706.4262735604
2476,119080.08179994051
2477,131675.20642299976
2478,152583.72797477207
2479,111244.35210266148
2480,149744.109493404
2481,118550.5760336744
2482,117688.247833175
2483,107487.08675608052
2484,115171.1010101562
2485,122949.26917638993
2486,149339.62709347243
2487,166030.10059504135
2488,159191.78114234202
2489,146406.8712903139
2490,140838.8558330301
2491,84136.12757810175
2492,191336.1822564031
2493,150078.55852621447
2494,141335.06389905864
2495,85138.90718346462
2496,230678.88209342465
2497,152333.94547370687
2498,115603.99868527189
2499,85385.19352612912
2500,136621.51999874154
2501,143617.03702946723
2502,147091.54405221078
2503,93676.82729596969
2504,175794.47029796048
2505,216566.25118663433
2506,242098.74243077423
2507,298487.22346330405
2508,244704.31312285774
2509,217341.40762868474
2510,217016.56286304176
2511,170478.37854549338
2512,204715.5414708226
2513,215098.08269763863
2514,271585.65250586433
2515,157279.66979761622
2516,178268.76516851573
2517,152680.22463125162
2518,162706.9085912343
2519,241498.2985946099
2520,226060.95296854764
2521,182818.65534206727
2522,220516.42276658537
2523,118900.81660350264
2524,136660.22989163708
2525,150410.0276311983
2526,145602.27999971472
2527,121286.19261177827
2528,132141.11999929228
2529,94837.3244426396
2530,121686.601807509
2531,243673.85126238735
2532,226674.29387774513
2533,188024.71750939672
2534,232276.06586037247
2535,301756.2830131211
2536,236607.00803500364
2537,241198.08399637215
2538,181449.85092191058
2539,179312.0509559234
2540,179472.93753982458
2541,176745.9108564905
2542,161126.1430304551
2543,126658.66292529948
2544,116339.92541096424
2545,128777.44803450134
2546,121676.38486199285
2547,135358.56918440538
2548,142195.69175362663
2549,158019.48057466853
2550,520297.3934487106
2551,138869.19169770458
2552,128058.30862684402
2553,69819.67312655352
2554,83138.87601942854
2555,118937.45513330931
2556,99313.92682995586
2557,102909.94089191778
2558,131373.1066173356
2559,144270.68629706447
2560,152140.0584993454
2561,151022.21067710733
2562,133891.25243875454
2563,148471.93066796585
2564,187815.67592203818
2565,133149.1396677183
2566,163870.56147388855
2567,129445.3332326407
2568,201054.3559629538
2569,237083.70495487846
2570,112530.1076721054
2571,212859.59449328278
2572,141124.32750970154
2573,237071.6519438348
2574,273698.8735057279
2575,133413.7875367882
2576,98674.41315782713
2577,176677.41871999385
2578,86184.68875145033
2579,56675.94115277597
2580,81464.5221251135
2581,96672.10097079293
2582,95865.1231356585
2583,275067.4718657015
2584,175498.18097669055
2585,184646.09315522728
2586,213700.1405875462
2587,204112.01934708087
2588,134890.77619864646
2589,147339.51444332063
2590,197273.37597616893
2591,217114.4630794262
2592,217574.54887076654
2593,249060.39366353588
2594,176626.82909933684
2595,197997.00706213
2596,286198.4498050357
2597,190669.96661748935
2598,295417.7350382076
2599,377667.53161195293
2600,121126.44848614681
2601,132485.45630617606
2602,81623.30452931467
2603,90901.9793946099
2604,87833.35872692203
2605,82467.04875341666
2606,143673.01202970298
2607,201213.11775963078
2608,175820.85064918746
2609,163573.76388858826
2610,109794.22604654396
2611,121791.7954253631
2612,159960.49387621865
2613,132342.80089185634
2614,122720.11954112913
2615,145680.96598221714
2616,135962.33603888715
2617,185642.12537860224
2618,212744.32868750845
2619,203588.34369991015
2620,185061.66992724146
2621,177804.35293001536
2622,180267.12116977756
2623,244958.38234871227
2624,317344.2467998153
2625,349947.1572655761
2626,169559.45921163284
2627,173500.20985021387
2628,581162.9838556222
2629,551074.0223693665
2630,412241.0060256619
2631,554694.7955134597
2632,452718.36033155187
2633,328506.2924145573
2634,469831.80847506487
2635,144692.7182317234
2636,165486.81295520868
2637,173592.9033366982
2638,267132.6888582407
2639,173263.30781268282
2640,148436.13151701953
2641,105091.34550987642
2642,190658.42207273035
2643,104406.47285169289
2644,116556.17851234954
2645,110846.27705671266
2646,96527.3758047287
2647,100726.35544681108
2648,134180.31149967664
2649,151498.826139158
2650,131953.99242053865
2651,144824.73526158632
2652,432806.8364550643
2653,254100.27153589006
2654,264711.4538303967
2655,397607.8553106448
2656,323550.4228863635
2657,368226.6712734472
2658,328783.5646019608
2659,310044.08677444176
2660,391659.99090573523
2661,365052.63565889676
2662,375200.9227358593
2663,291046.12191077025
2664,280120.30771690904
2665,316695.52496311086
2666,283397.21877136215
2667,170010.21469087715
2668,176278.92923299287
2669,181872.00189086524
2670,274811.4825923825
2671,180541.3111290029
2672,196496.10709605864
2673,201645.5286614449
2674,195038.10000307267
2675,174577.33075530935
2676,188079.99733736462
2677,199847.20114117925
2678,224918.03456678177
2679,266912.9411158647
2680,291914.45947745244
2681,408799.0481250447
2682,318956.7441640972
2683,478763.04913533304
2684,313813.525437403
2685,356284.14113687305
2686,244230.23815514866
2687,301918.862578267
2688,209265.6716781729
2689,207115.63068263192
2690,463174.4822662703
2691,190328.08535833494
2692,137136.3114357377
2693,198268.57816438246
2694,131330.29376682366
2695,184601.50126103903
2696,177540.745727717
2697,185900.94617025173
2698,182818.8927658167
2699,166176.9370951115
2700,148581.66840290526
2701,140267.88079975187
2702,106958.96152181868
2703,115087.29815897964
2704,134773.40092865346
2705,121471.07355086194
2706,104437.8228499811
2707,115286.71556688234
2708,133600.8410678811
2709,100656.02855444622
2710,125229.56965861982
2711,252440.79663492812
2712,429089.89003755903
2713,169630.36002606933
2714,153868.2394125289
2715,172173.01732131335
2716,145771.60983540307
2717,188032.52408428656
2718,222632.7448362838
2719,181386.60655659856
2720,162084.14840092088
2721,132274.19501727348
2722,153808.70787215664
2723,147223.57937533944
2724,130722.65791183802
2725,125794.98570059237
2726,155791.43996098984
2727,181705.56272206668
2728,180980.038400191
2729,146501.53960797805
2730,151514.0978505773
2731,127596.2524417163
2732,136173.77114104124
2733,149805.32467007986
2734,141467.9127222783
